scorer,,,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel,Homelabel
labeled-data,part3,img0102.png,1174.0039508340653,321.0093942054434,558.3059701492539,264.11738366988584,1072.862598770852,537.1990342405619,1082.9767339771734,592.8267778753293,818.7449517120285,575.127041264267,820.0092186128186,628.226251097454,1003.3279192273928,830.5089552238807
labeled-data,part3,img0240.png,1160.0970149253735,328.59499561018436,544.3990342405621,275.4957857769973,1067.8055311676912,530.8776997366111,1075.3911325724323,586.5054433713784,818.7449517120285,566.2771729587357,820.0092186128186,615.5835820895522,994.4780509218617,814.0734855136085
labeled-data,part3,img0288.png,1161.3612818261638,324.8021949078138,545.6633011413523,280.552853380158,1066.5412642669012,533.4062335381914,1072.862598770852,591.5625109745391,817.4806848112382,575.127041264267,822.5377524143989,625.6977172958736,995.7423178226518,839.3588235294119
labeled-data,part3,img0356.png,1158.8327480245835,319.74512730465324,555.7774363476735,279.28858647936784,1066.5412642669012,534.6705004389815,1074.1268656716422,594.0910447761195,814.9521510096579,577.6555750658473,818.7449517120285,629.4905179982441,999.5351185250224,821.6590869183494
labeled-data,part3,img0441.png,1161.3612818261636,321.0093942054434,557.0417032484638,272.96725197541696,1071.5983318700619,538.4633011413521,1077.9196663740126,599.1481123792801,820.0092186128186,583.9769095697981,820.0092186128186,625.6977172958736,1000.7993854258125,807.7521510096576
labeled-data,part3,img0539.png,1155.0399473222128,315.9523266022827,541.8705004389817,288.13845478489907,1065.276997366111,539.7275680421423,1071.5983318700619,596.6195785776997,816.2164179104482,585.2411764705882,814.9521510096579,626.9619841966638,999.5351185250224,838.0945566286216
labeled-data,part3,img0679.png,1143.6615452151013,326.066461808604,540.6062335381916,271.7029850746269,1045.0487269534683,554.8987708516242,1050.105794556629,605.469446883231,792.195346795435,580.1841088674275,798.5166812993857,629.4905179982441,964.1356453028977,844.4158911325725
labeled-data,part3,img0845.png,1143.6615452151013,345.0304653204565,541.8705004389817,219.86804214223002,1007.1207199297633,552.3702370500439,1008.3849868305535,611.7907813871818,754.2673397717299,562.4843722563653,758.0601404741003,607.9979806848113,897.1294995610187,846.9444249341528
labeled-data,part3,img0995.png,1105.7335381913963,351.3517998244074,481.1856892010538,240.0963125548726,962.8713784021074,561.2201053555751,965.3999122036878,610.5265144863916,706.2251975417037,553.6345039508341,711.2822651448641,595.3553116769097,826.3305531167694,833.037489025461
labeled-data,part3,img1063.png,1090.5623353819144,343.76619841966635,506.4710272168572,198.37550482879715,943.9073748902549,568.8057067603161,942.6431079894649,625.6977172958736,689.7897278314313,551.1059701492537,687.2611940298509,599.1481123792801,803.5737489025464,850.7372256365234
labeled-data,part3,img1075.png,1098.1479367866552,345.0304653204565,515.3208955223884,192.05417032484638,941.3788410886746,567.5414398595259,941.3788410886746,624.4334503950835,684.7326602282708,548.5774363476734,684.7326602282708,600.4123792800702,799.780948200176,852.0014925373134
labeled-data,part3,img1103.png,1095.619402985075,323.53792800702365,487.50702370500466,205.9611062335382,,,,,,,,,803.5737489025464,858.3228270412644
labeled-data,part3,img1144.png,1117.1119402985078,323.53792800702365,521.6422300263391,188.26136962247574,950.2287093942059,561.2201053555751,940.1145741878845,621.9049165935031,693.5825285338019,556.1630377524144,691.0539947322216,597.8838454784899,803.5737489025464,848.208691834943
labeled-data,part3,img1181.png,1149.982879719052,321.0093942054434,,,948.9644424934156,565.0129060579455,941.3788410886746,624.4334503950835,691.0539947322216,549.8417032484635,688.5254609306412,604.2051799824408,801.0452151009661,850.7372256365234
labeled-data,part3,img1230.png,1157.5684811237932,314.68805970149253,508.9995610184374,198.37550482879715,942.6431079894649,561.2201053555751,933.7932396839337,628.226251097454,693.5825285338019,549.8417032484635,688.5254609306412,604.2051799824408,798.5166812993857,849.4729587357332
labeled-data,part3,img1257.png,1156.304214223003,293.19552238805966,,,950.2287093942059,570.0699736611062,942.6431079894649,620.6406496927129,,,,,822.5377524143989,844.4158911325725
labeled-data,part3,img1366.png,1160.0970149253735,294.45978928884983,,,962.8713784021074,563.7486391571555,956.5500438981567,616.8478489903424,,,,,831.38762071993,840.623090430202
labeled-data,part3,img1394.png,1157.5684811237932,299.51685689201054,,,956.5500438981567,563.7486391571555,959.078577699737,613.0550482879719,,,,,831.38762071993,838.0945566286216
labeled-data,part3,img1404.png,1158.8327480245835,293.19552238805966,,,964.1356453028977,559.955838454785,959.078577699737,614.3193151887621,,,,,831.38762071993,834.3017559262512
labeled-data,part3,img1538.png,1170.211150131695,294.45978928884983,517.8494293239687,213.54670763827926,974.2497805092189,566.2771729587357,969.1927129060582,609.2622475856015,712.5465320456544,566.2771729587357,711.2822651448641,599.1481123792801,850.3516242317826,836.8302897278315
labeled-data,part3,img1653.png,1161.3612818261638,317.2165935030729,502.67822651448665,204.6968393327479,943.9073748902549,559.955838454785,940.1145741878845,619.3763827919228,687.2611940298509,551.1059701492537,689.7897278314313,596.6195785776997,797.2524143985956,848.208691834943
labeled-data,part3,img1689.png,1181.5895522388064,300.7811237928007,508.9995610184374,205.9611062335382,948.9644424934156,562.4843722563653,946.4359086918353,620.6406496927129,697.3753292361723,548.5774363476734,698.6395961369626,595.3553116769097,804.8380158033367,833.037489025461
labeled-data,part3,img1739.png,1234.6887620719933,266.6459174714662,562.0987708516245,246.4176470588235,1060.2199297629504,529.613432835821,1058.9556628621601,589.0339771729588,806.1022827041268,571.3342405618964,812.4236172080775,623.1691834942933,984.3639157155403,822.9233538191397
labeled-data,part3,img1781.png,1228.3674275680426,264.11738366988584,559.5702370500442,243.88911325724325,1055.1628621597897,534.6705004389815,1060.2199297629504,589.0339771729588,792.195346795435,578.9198419666375,807.3665496049168,626.9619841966638,976.7783143107993,844.4158911325725
labeled-data,part3,img1808.png,1216.989025460931,321.0093942054434,502.67822651448665,264.11738366988584,957.8143107989467,561.2201053555751,961.6071115013174,607.9979806848113,707.4894644424937,551.1059701492537,713.8107989464445,600.4123792800702,822.5377524143989,844.4158911325725
labeled-data,part4,img0020.png,1228.3674275680426,313.42379280070236,505.206760316067,226.1893766461808,971.7212467076386,556.1630377524144,967.9284460052681,613.0550482879719,713.8107989464445,547.3131694468833,713.8107989464445,596.6195785776997,,
labeled-data,part4,img0164.png,1241.0100965759443,265.381650570676,541.8705004389817,267.91018437225637,1056.4271290605798,540.9918349429324,1061.4841966637405,592.8267778753293,806.1022827041268,582.7126426690079,808.6308165057071,630.7547848990342,985.6281826163304,824.1876207199298
labeled-data,part4,img0569.png,1232.160228270413,257.79604916593496,539.3419666374014,266.6459174714662,1057.69139596137,539.7275680421423,1062.7484635645308,590.298244073749,806.1022827041268,580.1841088674275,811.1593503072875,630.7547848990342,974.2497805092189,833.037489025461
labeled-data,part4,img0700.png,1235.9530289727834,256.5317822651449,545.6633011413523,262.85311676909566,1057.69139596137,540.9918349429324,1061.4841966637405,591.5625109745391,797.2524143985956,578.9198419666375,803.5737489025464,630.7547848990342,975.5140474100092,834.3017559262512
labeled-data,part4,img0899.png,1211.9319578577704,242.62484635645296,,,1032.4060579455668,510.64942932396843,1036.1988586479372,562.4843722563653,785.8740122914842,548.5774363476734,784.6097453906939,591.5625109745391,950.2287093942059,796.3737489025461
labeled-data,part4,img0946.png,,,,,932.5289727831434,475.24995610184374,930.0004389815631,533.4062335381914,,,,,793.459613696225,762.2385425812116
labeled-data,part4,img0968.png,1148.718612818262,247.68191395961367,497.62115891132595,89.6485513608427,933.7932396839337,468.92862159789286,923.6791044776123,533.4062335381914,674.6185250219494,451.2288849868305,667.0329236172083,505.59236172080773,784.6097453906939,754.6529411764707
labeled-data,part4,img1013.png,1134.8116769095702,272.96725197541696,522.9064969271294,82.06294995610187,931.2647058823534,471.4571553994732,917.3577699736616,524.5563652326603,679.6755926251101,452.4931518876207,674.6185250219494,503.0638279192274,795.9881474978054,747.0673397717296
labeled-data,part4,img1043.png,1133.54741000878,200.9040386303775,490.035557506585,111.14108867427558,927.4719051799827,472.7214223002634,918.6220368744516,528.3491659350308,679.6755926251101,455.02168568920104,674.6185250219494,503.0638279192274,787.1382791922742,757.181474978051
labeled-data,part4,img1088.png,1151.2471466198424,203.43257243195785,502.67822651448665,160.4474978050921,1023.5561896400354,444.90755048287974,1023.5561896400354,506.8566286215979,771.9670763827924,482.8355575065848,770.7028094820021,534.6705004389815,930.0004389815631,758.4457418788411
labeled-data,part4,img1097.png,1134.8116769095702,214.81097453906932,,,1009.6492537313436,456.2859525899912,1013.4420544337142,510.64942932396843,,,,,928.736172080773,762.2385425812116
labeled-data,part4,img1169.png,1144.9258121158916,212.28244073748897,641.747585601405,121.25522388059699,1053.8985952589994,442.3790166812994,1064.0127304653208,498.0067603160668,802.3094820017564,484.09982440737485,806.1022827041268,538.4633011413521,979.3068481123796,743.2745390693591
labeled-data,part4,img1202.png,1147.4543459174718,214.81097453906932,639.2190517998247,125.0480245829674,1052.6343283582094,437.3219490781387,1058.9556628621601,495.47822651448644,807.3665496049168,490.42115891132573,807.3665496049168,540.9918349429324,983.0996488147503,736.9532045654083
labeled-data,part4,img1251.png,1152.5114135206325,212.28244073748897,641.747585601405,123.78375768217734,1061.4841966637405,441.1147497805092,1069.0697980684815,491.6854258121159,,,,,988.1567164179107,734.424670763828
labeled-data,part4,img1274.png,1152.5114135206325,216.07524143985938,636.6905179982443,122.51949078138705,1053.8985952589994,441.1147497805092,1060.2199297629504,494.21395961369626,804.8380158033367,486.6283582089552,809.8950834064972,538.4633011413521,971.7212467076386,740.7460052677789
labeled-data,part4,img1404.png,1167.6826163301146,213.54670763827926,644.2761194029854,121.25522388059699,1067.8055311676912,437.3219490781387,1077.9196663740126,487.8926251097454,814.9521510096579,485.36409130816503,821.2734855136089,532.1419666374012,984.3639157155403,726.8390693590869
labeled-data,part4,img1436.png,1186.646619841967,200.9040386303775,588.6483757682179,141.48349429323957,1062.7484635645308,439.85048287971904,1066.5412642669012,499.27102721685696,808.6308165057071,484.09982440737485,809.8950834064972,537.1990342405619,986.8924495171207,747.0673397717296
labeled-data,part4,img1446.png,1196.7607550482883,198.37550482879715,579.7985074626868,152.86189640035104,1066.5412642669012,439.85048287971904,1079.183933274803,498.0067603160668,818.7449517120285,482.8355575065848,823.802019315189,539.7275680421423,995.742317822652,744.5388059701493
labeled-data,part4,img1459.png,1191.7036874451278,221.1323090430201,588.6483757682179,140.2192273924495,1039.9916593503076,455.02168568920104,1046.3129938542586,511.9136962247586,779.5526777875332,475.24995610184374,784.6097453906939,530.8776997366111,930.0004389815631,754.6529411764707
labeled-data,part4,img1496.png,1191.7036874451278,204.6968393327479,520.3779631255491,103.55548726953452,967.9284460052681,447.4360842844601,964.1356453028977,511.9136962247586,706.2251975417037,439.85048287971904,712.5465320456544,486.6283582089552,804.8380158033367,706.6107989464443
labeled-data,part4,img1628.png,1192.9679543459179,193.31843722563644,520.3779631255491,118.72669007901663,967.9284460052681,461.3430201931519,961.6071115013174,522.0278314310799,721.3964003511855,458.81448639157156,713.8107989464445,501.7995610184372,803.5737489025464,725.5748024582969
labeled-data,part4,img1750.png,1195.4964881474982,188.26136962247574,522.9064969271294,123.78375768217734,978.0425812115895,463.87155399473227,972.9855136084288,518.2350307287094,712.5465320456544,451.2288849868305,720.1321334503955,496.7424934152766,826.3305531167694,723.0462686567165
labeled-data,part4,img1933.png,1204.3463564530293,185.7328358208954,526.6992976294998,132.63362598770846,981.83538191396,465.13582089552244,966.6641791044781,523.2920983318701,723.9249341527659,463.87155399473227,720.1321334503955,509.38516242317826,826.3305531167694,730.6318700614574
labeled-data,part4,img2132.png,1192.9679543459179,183.20430201931526,519.1136962247588,135.1621597892888,978.0425812115895,465.13582089552244,961.6071115013174,515.706496927129,715.0750658472348,461.3430201931519,718.8678665496052,515.706496927129,825.0662862159793,729.3676031606673
labeled-data,part4,img2143.png,1192.9679543459179,179.41150131694462,517.8494293239687,135.1621597892888,976.7783143107993,468.92862159789286,967.9284460052681,523.2920983318701,718.8678665496052,466.4000877963126,716.3393327480248,515.706496927129,837.708955223881,739.4817383669887
labeled-data,part5,img0117.png,1186.646619841967,181.94003511852497,516.5851624231784,136.42642669007887,974.2497805092189,470.19288849868303,962.8713784021074,520.7635645302897,710.0179982440741,460.07875329236174,713.8107989464445,513.1779631255488,821.2734855136089,739.4817383669887
labeled-data,part5,img0351.png,1196.7607550482883,184.46856892010533,519.1136962247588,136.42642669007887,978.0425812115895,467.6643546971027,966.6641791044781,522.0278314310799,716.3393327480248,467.6643546971027,713.8107989464445,515.706496927129,828.8590869183497,726.8390693590869
labeled-data,part5,img0379.png,1194.2322212467081,184.46856892010533,514.0566286215981,137.69069359086916,975.5140474100092,465.13582089552244,964.1356453028977,520.7635645302897,715.0750658472348,460.07875329236174,712.5465320456544,516.9707638279192,830.12335381914,735.6889376646182
labeled-data,part5,img0580.png,1208.1391571554,168.03309920983315,501.4139596136965,155.3904302019314,993.2137840210714,455.02168568920104,990.6852502194911,513.1779631255488,730.2462686567167,457.5502194907814,728.9820017559266,516.9707638279192,860.465759438104,730.6318700614574
labeled-data,part5,img0591.png,1225.8388937664622,151.59762949956098,529.2278314310802,199.63977172958744,1062.7484635645308,442.3790166812994,1070.3340649692716,496.7424934152766,809.8950834064972,485.36409130816503,812.4236172080775,538.4633011413521,990.6852502194911,730.6318700614574
labeled-data,part5,img0627.png,1227.1031606672523,150.33336259877092,534.2848990342409,189.52563652326603,1065.276997366111,437.3219490781387,1072.862598770852,494.21395961369626,809.8950834064972,485.36409130816503,814.9521510096579,537.1990342405619,985.6281826163304,731.8961369622476
labeled-data,part5,img0671.png,1229.6316944688326,144.01202809481993,534.2848990342409,193.31843722563644,1064.0127304653208,441.1147497805092,1075.3911325724323,494.21395961369626,814.9521510096579,489.15689201053556,821.2734855136089,546.0489025460931,986.8924495171207,738.2174714661985
labeled-data,part5,img0904.png,1230.895961369623,145.27629499561021,522.9064969271294,184.46856892010533,1056.4271290605798,443.64328358208957,1060.2199297629504,500.535294117647,804.8380158033367,486.6283582089552,806.1022827041268,529.613432835821,969.1927129060582,739.4817383669887
labeled-data,part5,img1049.png,1247.331431079895,179.41150131694462,519.1136962247588,181.94003511852497,1041.255926251098,451.2288849868305,1045.0487269534683,508.1208955223881,787.1382791922742,484.09982440737485,793.459613696225,537.1990342405619,937.5860403863041,743.2745390693591
labeled-data,part5,img1100.png,1258.7098331870066,202.16830553116756,524.1707638279195,168.03309920983315,1037.4631255487272,452.4931518876207,1038.7273924495175,506.8566286215979,778.2884108867431,481.5712906057946,779.5526777875332,537.1990342405619,941.3788410886746,778.6740122914838
labeled-data,part5,img1152.png,1266.2954345917476,186.99710272168568,535.5491659350309,157.91896400351175,1022.2919227392454,457.5502194907814,1015.9705882352946,518.2350307287094,763.117208077261,480.30702370500444,766.9100087796317,534.6705004389815,904.7151009657598,760.9742756804214
labeled-data,part5,img1220.png,1280.2023705004394,168.03309920983315,562.0987708516245,162.97603160667245,1056.4271290605798,434.79341527655833,1061.4841966637405,491.6854258121159,792.195346795435,479.04275680421426,804.8380158033367,534.6705004389815,978.0425812115895,743.2745390693591
labeled-data,part5,img1235.png,1273.8810359964887,161.7117647058824,546.9275680421424,178.14723441615456,1065.276997366111,437.3219490781387,1067.8055311676912,498.0067603160668,807.3665496049168,484.09982440737485,818.7449517120285,539.7275680421423,1000.7993854258125,747.0673397717296
labeled-data,part5,img1261.png,1256.1812993854262,184.46856892010533,608.8766461808607,117.46242317822657,1061.4841966637405,431.0006145741879,1066.5412642669012,492.9496927129061,804.8380158033367,480.30702370500444,816.2164179104482,534.6705004389815,981.83538191396,740.7460052677789
labeled-data,part5,img1367.png,1248.5956979806851,165.5045654082528,568.4201053555753,160.4474978050921,1069.0697980684815,434.79341527655833,1070.3340649692716,494.21395961369626,812.4236172080775,489.15689201053556,814.9521510096579,540.9918349429324,988.1567164179107,729.3676031606673
labeled-data,part5,img1408.png,1248.5956979806851,169.29736611062322,564.6273046532049,162.97603160667245,1066.5412642669012,438.58621597892886,1071.5983318700619,498.0067603160668,806.1022827041268,489.15689201053556,816.2164179104482,542.2561018437226,972.9855136084288,733.1604038630378
labeled-data,part5,img1585.png,1248.5956979806851,165.5045654082528,567.1558384547852,162.97603160667245,1064.0127304653208,441.1147497805092,1074.1268656716422,495.47822651448644,811.1593503072875,491.6854258121159,817.4806848112382,540.9918349429324,993.2137840210714,739.4817383669887
labeled-data,part5,img1755.png,1243.5386303775244,162.97603160667245,565.8915715539949,160.4474978050921,1061.4841966637405,438.58621597892886,1074.1268656716422,498.0067603160668,809.8950834064972,489.15689201053556,814.9521510096581,542.2561018437226,998.2708516242321,733.1604038630378
labeled-data,part5,img1824.png,1246.0671641791048,162.97603160667245,568.4201053555753,159.18323090430204,1067.8055311676912,439.85048287971904,1066.5412642669012,498.0067603160668,808.6308165057071,487.8926251097454,825.0662862159793,540.9918349429324,993.2137840210714,740.7460052677789
labeled-data,part5,img1911.png,1244.8028972783147,160.4474978050921,565.8915715539949,162.97603160667245,1065.276997366111,442.3790166812994,1064.0127304653208,498.0067603160668,809.8950834064972,487.8926251097454,813.6878841088678,539.7275680421423,990.6852502194911,744.5388059701493
labeled-data,part5,img1985.png,1247.331431079895,161.7117647058824,567.1558384547852,162.97603160667245,1065.276997366111,442.3790166812994,1070.3340649692716,500.535294117647,803.5737489025464,492.9496927129061,809.8950834064972,546.0489025460931,986.8924495171207,758.4457418788411
labeled-data,part5,img1999.png,1259.9741000877966,160.4474978050921,554.5131694468835,180.6757682177349,1064.0127304653208,441.1147497805092,1074.1268656716422,499.27102721685696,811.1593503072875,489.15689201053556,814.9521510096579,543.5203687445128,985.6281826163304,763.5028094820018
labeled-data,part5,img2011.png,1261.238366988587,165.5045654082528,554.5131694468835,178.14723441615456,1065.276997366111,438.58621597892886,1070.3340649692716,499.27102721685696,803.5737489025464,486.6283582089552,814.9521510096579,539.7275680421423,997.0065847234421,755.9172080772609
labeled-data,part5,img2047.png,1272.6167690956984,251.4747146619842,572.2129060579457,170.5616330114135,1064.0127304653208,434.79341527655833,1070.3340649692716,496.7424934152766,809.8950834064972,491.6854258121159,816.2164179104482,537.1990342405619,1009.6492537313436,749.59587357331
labeled-data,part5,img2061.png,1280.2023705004394,237.56777875329226,641.747585601405,99.76268656716411,1053.8985952589994,431.0006145741879,1062.7484635645308,485.36409130816503,803.5737489025464,482.8355575065848,804.8380158033367,532.1419666374012,985.6281826163304,734.424670763828
labeled-data,part6,img0065.png,1115.8476733977177,222.39657594381038,466.0144863915718,130.1050921861281,922.414837576822,465.13582089552244,913.5649692712909,525.8206321334504,667.0329236172083,444.90755048287974,661.9758560140476,491.6854258121159,754.2673397717299,728.1033362598771
labeled-data,part6,img0389.png,1113.3191395961373,221.1323090430201,467.27875329236196,130.1050921861281,924.9433713784024,470.19288849868303,905.9793678665499,519.4992976294996,663.2401229148379,439.85048287971904,655.6545215100969,494.21395961369626,749.2102721685692,725.5748024582969
labeled-data,part6,img0527.png,1110.790605794557,222.39657594381038,472.33582089552266,130.1050921861281,921.150570676032,468.92862159789286,914.8292361720812,522.0278314310799,670.8257243195787,449.96461808604045,653.1259877085165,492.9496927129061,750.4745390693595,734.424670763828
labeled-data,part6,img0733.png,1110.790605794557,221.1323090430201,471.0715539947325,127.57655838454775,916.0935030728713,472.7214223002634,911.0364354697106,525.8206321334504,663.2401229148379,448.70035118525027,660.7115891132576,492.9496927129061,750.4745390693595,733.1604038630378
labeled-data,part6,img0937.png,1162.6255487269539,218.60377524143973,500.1496927129063,151.59762949956098,936.3217734855139,471.4571553994732,923.6791044776123,537.1990342405619,670.8257243195787,457.5502194907814,674.6185250219494,515.706496927129,773.2313432835824,757.181474978051
labeled-data,part6,img1045.png,1204.3463564530293,160.4474978050921,535.5491659350309,171.82589991220357,1032.4060579455668,449.96461808604045,1037.4631255487272,510.64942932396843,779.5526777875332,485.36409130816503,783.3454784899038,542.2561018437226,956.5500438981567,757.181474978051
labeled-data,part6,img1072.png,1232.160228270413,176.88296751536427,529.2278314310802,183.20430201931526,1026.0847234416158,447.4360842844601,1027.348990342406,509.38516242317826,770.7028094820021,485.36409130816503,778.2884108867431,542.2561018437226,927.4719051799827,757.181474978051
labeled-data,part6,img1096.png,1270.088235294118,171.82589991220357,568.4201053555753,151.59762949956098,1060.2199297629504,432.2648814749781,1062.7484635645308,492.9496927129061,797.2524143985956,480.30702370500444,804.8380158033367,537.1990342405619,969.1927129060582,743.2745390693591
labeled-data,part6,img1111.png,1259.9741000877966,180.6757682177349,565.8915715539949,152.86189640035104,1047.5772607550487,441.1147497805092,1053.8985952589994,503.0638279192274,794.7238805970153,485.36409130816503,804.8380158033367,539.7275680421423,972.9855136084288,748.3316066725198
labeled-data,part6,img1264.png,1235.9530289727836,179.41150131694462,588.6483757682179,155.3904302019314,1070.3340649692716,451.2288849868305,1074.1268656716422,508.1208955223881,814.9521510096579,499.27102721685696,818.7449517120285,553.6345039508341,990.6852502194911,755.9172080772609
labeled-data,part6,img1478.png,1234.6887620719933,180.6757682177349,584.8555750658475,156.65469710272168,1067.8055311676912,447.4360842844601,1074.1268656716422,505.59236172080773,814.9521510096579,494.21395961369626,820.0092186128186,551.1059701492537,995.7423178226518,743.2745390693591
labeled-data,part6,img1688.png,1232.160228270413,181.94003511852497,586.1198419666378,155.3904302019314,1066.5412642669012,447.4360842844601,1080.448200175593,501.7995610184372,811.1593503072875,494.21395961369626,816.2164179104482,547.3131694468833,991.9495171202814,754.6529411764707
labeled-data,part6,img1802.png,1233.4244951712033,179.41150131694462,589.9126426690082,159.18323090430204,1066.5412642669012,449.96461808604045,1071.5983318700619,505.59236172080773,812.4236172080775,491.6854258121159,818.7449517120285,549.8417032484635,988.1567164179107,747.0673397717296
labeled-data,part6,img1950.png,1227.1031606672523,174.35443371378392,600.0267778753296,145.27629499561021,1066.5412642669012,449.96461808604045,1077.9196663740126,508.1208955223881,814.9521510096579,491.6854258121159,820.0092186128186,549.8417032484635,988.1567164179107,749.59587357331
labeled-data,part6,img2029.png,1218.2532923617212,221.1323090430201,529.2278314310802,144.01202809481993,985.6281826163304,460.07875329236174,975.5140474100092,520.7635645302897,722.6606672519758,461.3430201931519,725.1892010535562,519.4992976294996,842.7660228270415,744.5388059701492
labeled-data,part6,img2049.png,1156.304214223003,219.86804214223002,476.1286215978931,114.93388937664622,935.0575065847238,477.7784899034241,921.150570676032,535.9347673397717,673.3542581211591,451.2288849868305,673.3542581211591,506.8566286215979,773.2313432835824,753.3886742756805
labeled-data,part6,img2133.png,1171.475417032485,200.9040386303775,483.7142230026341,132.63362598770846,928.736172080773,476.5142230026339,923.6791044776123,535.9347673397717,664.504389815628,451.2288849868305,670.8257243195787,514.442230026339,769.438542581212,767.2956101843723
labeled-data,part6,img2159.png,1163.889815627744,184.46856892010533,483.7142230026341,131.3693590869184,926.2076382791927,476.5142230026339,918.6220368744516,537.1990342405619,670.8257243195787,453.75741878841086,674.6185250219494,518.2350307287094,777.0241439859528,766.0313432835821
labeled-data,part6,img2183.png,1157.5684811237932,203.43257243195785,478.6571553994734,137.69069359086916,924.9433713784024,477.7784899034241,918.6220368744516,535.9347673397717,665.7686567164183,451.2288849868305,669.5614574187887,515.706496927129,782.0812115891135,763.5028094820018
labeled-data,part6,img2213.png,1133.54741000878,192.05417032484638,478.6571553994734,152.86189640035104,923.6791044776123,475.24995610184374,913.5649692712909,540.9918349429324,670.8257243195787,457.5502194907814,672.089991220369,515.706496927129,778.2884108867431,768.5598770851625
labeled-data,part6,img2219.png,1119.640474100088,207.22537313432827,472.33582089552266,133.89789288849875,923.6791044776123,468.92862159789286,914.8292361720812,532.1419666374012,670.8257243195787,444.90755048287974,669.5614574187887,498.0067603160668,777.0241439859528,754.6529411764707
labeled-data,part6,img2234.png,1127.2260755048292,209.75390693590862,486.2427568042145,117.46242317822657,926.2076382791927,471.4571553994732,918.6220368744516,537.1990342405619,667.0329236172083,446.1718173836699,664.504389815628,501.7995610184372,777.0241439859528,755.9172080772609
labeled-data,part6,img2268.png,1180.325285338016,219.86804214223002,530.4920983318702,126.31229148375769,923.6791044776123,476.5142230026339,909.7721685689205,540.9918349429324,665.7686567164183,456.2859525899912,670.8257243195787,518.2350307287094,766.9100087796317,762.2385425812116
labeled-data,part6,img2292.png,1195.4964881474982,184.46856892010533,520.3779631255491,193.31843722563644,1004.5921861281829,458.81448639157156,1015.9705882352946,527.0848990342406,755.5316066725202,482.8355575065848,756.7958735733102,544.784635645303,932.5289727831434,766.0313432835821
labeled-data,part6,img2375.png,1222.0460930640918,185.7328358208954,533.0206321334506,212.28244073748897,1028.6132572431961,449.96461808604045,1033.6703248463568,513.1779631255488,770.7028094820021,485.36409130816503,777.0241439859528,549.8417032484635,943.9073748902549,762.2385425812116
labeled-data,part7,img0053.png,1247.331431079895,259.06031606672514,497.62115891132595,161.7117647058824,955.2857769973664,452.4931518876207,951.492976294996,524.5563652326603,691.0539947322216,451.2288849868305,697.3753292361723,504.32809482001755,803.5737489025464,734.424670763828
labeled-data,part7,img0135.png,1267.5597014925377,217.33950834064967,497.62115891132595,209.75390693590862,1026.0847234416158,442.3790166812994,1039.9916593503076,505.59236172080773,775.7598770851628,475.24995610184374,787.1382791922742,535.9347673397717,954.0215100965763,750.8601404741001
labeled-data,part7,img0168.png,1176.5324846356457,226.1893766461808,476.1286215978931,146.54056189640028,932.5289727831434,475.24995610184374,918.6220368744516,544.784635645303,668.2971905179986,452.4931518876207,669.5614574187887,513.1779631255488,777.0241439859528,769.8241439859527
labeled-data,part7,img0176.png,1208.1391571554,203.43257243195785,515.3208955223884,205.9611062335382,1033.6703248463568,447.4360842844601,1042.520193151888,506.8566286215979,782.0812115891135,484.09982440737485,787.1382791922742,538.4633011413521,965.3999122036878,748.3316066725198
labeled-data,part7,img0218.png,1219.5175592625114,193.31843722563644,524.1707638279195,232.51071115013156,1066.5412642669012,444.90755048287974,1077.9196663740126,508.1208955223881,816.2164179104482,484.09982440737485,821.2734855136089,551.1059701492537,999.5351185250224,734.424670763828
labeled-data,part7,img0268.png,1222.0460930640918,247.68191395961367,490.035557506585,160.4474978050921,957.8143107989467,470.19288849868303,955.2857769973664,532.1419666374012,698.6395961369626,457.5502194907814,694.846795434592,515.706496927129,807.3665496049168,755.9172080772609
labeled-data,part7,img0283.png,,,,,,,,,,,,,,
labeled-data,part7,img0443.png,1176.5324846356457,267.91018437225637,479.9214223002636,179.41150131694462,936.3217734855139,477.7784899034241,933.7932396839337,519.4992976294996,684.7326602282708,470.19288849868303,687.2611940298509,496.7424934152766,793.459613696225,748.3316066725198
labeled-data,part7,img0510.png,1174.0039508340653,231.2464442493415,471.0715539947325,178.14723441615456,943.9073748902549,467.6643546971027,936.3217734855139,530.8776997366111,682.2041264266904,456.2859525899912,680.9398595259001,510.64942932396843,787.1382791922742,750.8601404741001
labeled-data,part7,img0676.png,1166.4183494293243,221.1323090430201,476.1286215978931,145.27629499561021,948.9644424934156,468.92862159789286,940.1145741878845,524.5563652326603,687.2611940298509,460.07875329236174,691.0539947322216,509.38516242317826,795.9881474978054,744.5388059701493
labeled-data,part7,img0792.png,1151.2471466198424,222.39657594381038,472.33582089552266,144.01202809481993,942.6431079894649,466.4000877963126,936.3217734855139,525.8206321334504,682.2041264266904,455.02168568920104,684.7326602282708,505.59236172080773,799.780948200176,744.5388059701493
labeled-data,part7,img0898.png,1144.9258121158916,222.39657594381038,521.6422300263391,107.34828797190517,943.9073748902549,466.4000877963126,938.8503072870942,529.613432835821,679.6755926251101,453.75741878841086,683.4683933274805,506.8566286215979,792.195346795435,749.59587357331
